target_id,tile_id,target_class,feature_flux,redshift,science_weight
TG00006063,T00025,LRG,0.42434836,0.577498,1.0000
TG00006064,T00025,LRG,0.38832417,0.748109,1.0000
TG00006065,T00025,LRG,0.39789500,0.284077,1.0000
TG00006066,T00025,LRG,0.31600896,0.592916,1.0000
TG00006067,T00025,LRG,0.35158445,0.595583,1.0000
TG00006068,T00025,LRG,0.25848031,0.528985,1.0000
TG00006069,T00025,LRG,0.31697051,0.846548,1.0000
TG00006070,T00025,LRG,0.49466066,0.795926,1.0000
TG00006071,T00025,LRG,0.25340553,0.694207,1.0000
TG00006072,T00025,LRG,0.55001235,1.011613,1.0000
TG00006073,T00025,LRG,0.21563113,0.980626,1.0000
TG00006074,T00025,LRG,0.37001783,0.598806,1.0000
TG00006075,T00025,LRG,0.57545702,0.809270,1.0000
TG00006076,T00025,LRG,0.21376146,0.925774,1.0000
TG00006077,T00025,LRG,0.40271238,0.552989,1.0000
TG00006078,T00025,LRG,0.13464862,0.634468,1.0000
TG00006079,T00025,LRG,0.51596555,0.671192,1.0000
TG00006080,T00025,LRG,0.16576693,0.348441,1.0000
TG00006081,T00025,LRG,0.46812744,0.775615,1.0000
TG00006082,T00025,LRG,0.62469960,0.818411,1.0000
TG00006083,T00025,LRG,0.56833705,0.818800,1.0000
TG00006084,T00025,LRG,0.22727774,0.688230,1.0000
TG00006085,T00025,LRG,0.47225842,0.551389,1.0000
TG00006086,T00025,LRG,0.37458872,1.010628,1.0000
TG00006087,T00025,LRG,0.21572479,0.510918,1.0000
TG00006088,T00025,LRG,0.32138710,0.562221,1.0000
TG00006089,T00025,LRG,0.17455403,0.808500,1.0000
TG00006090,T00025,LRG,0.20199811,0.756819,1.0000
TG00006091,T00025,LRG,0.26712579,0.462914,1.0000
TG00006092,T00025,LRG,0.25815513,0.586522,1.0000
TG00006093,T00025,LRG,0.30623252,0.947264,1.0000
TG00006094,T00025,LRG,0.63868268,0.826375,1.0000
TG00006095,T00025,LRG,0.33547873,0.503672,1.0000
TG00006096,T00025,LRG,0.27453491,0.759968,1.0000
TG00006097,T00025,LRG,0.54858091,0.494324,1.0000
TG00006098,T00025,LRG,0.31987997,0.456546,1.0000
TG00006099,T00025,LRG,0.32069333,0.754304,1.0000
TG00006100,T00025,LRG,0.29732586,0.652246,1.0000
TG00006101,T00025,LRG,0.40233447,0.660687,1.0000
TG00006102,T00025,LRG,0.41987907,0.517763,1.0000
TG00006103,T00025,LRG,0.60471417,0.873403,1.0000
TG00006104,T00025,LRG,0.27144104,0.679367,1.0000
TG00006105,T00025,LRG,0.26177628,1.157062,1.0000
TG00006106,T00025,LRG,0.24556887,0.844219,1.0000
TG00006107,T00025,LRG,0.18797627,0.642711,1.0000
TG00006108,T00025,LRG,0.37753239,0.787772,1.0000
TG00006109,T00025,LRG,0.32427443,1.059958,1.0000
TG00006110,T00025,LRG,0.57272758,0.664641,1.0000
TG00006111,T00025,LRG,0.24243554,0.478901,1.0000
TG00006112,T00025,LRG,0.41014633,0.742070,1.0000
TG00006113,T00025,LRG,0.47181428,0.636876,1.0000
TG00006114,T00025,LRG,0.50353025,0.583628,1.0000
TG00006115,T00025,LRG,0.51014368,0.341644,1.0000
TG00006116,T00025,LRG,0.24673052,0.716352,1.0000
TG00006117,T00025,LRG,0.51214876,0.468563,1.0000
TG00006118,T00025,LRG,0.27610739,0.622183,1.0000
TG00006119,T00025,LRG,0.66377502,0.766622,1.0000
TG00006120,T00025,LRG,0.23472704,0.789361,1.0000
TG00006121,T00025,LRG,0.50101205,0.501235,1.0000
TG00006122,T00025,LRG,0.17367140,0.915974,1.0000
TG00006123,T00025,LRG,0.46568418,0.781751,1.0000
TG00006124,T00025,LRG,0.42332970,0.913387,1.0000
TG00006125,T00025,LRG,0.31751438,0.943427,1.0000
TG00006126,T00025,LRG,0.32837533,0.474234,1.0000
TG00006127,T00025,LRG,0.29554213,0.308407,1.0000
TG00006128,T00025,LRG,0.39011923,0.636445,1.0000
TG00006129,T00025,LRG,0.45366818,0.703135,1.0000
TG00006130,T00025,LRG,0.45860594,0.868297,1.0000
TG00006131,T00025,LRG,0.46387771,0.593305,1.0000
TG00006132,T00025,LRG,0.40722904,0.966647,1.0000
TG00006133,T00025,LRG,0.40004644,0.682729,1.0000
TG00006134,T00025,LRG,0.39355501,0.717385,1.0000
TG00006135,T00025,ELG,0.43516073,1.354603,1.0000
TG00006136,T00025,ELG,1.89131150,0.981098,1.0000
TG00006137,T00025,ELG,0.18745150,0.947257,1.0000
TG00006138,T00025,ELG,0.93147951,1.083127,1.0000
TG00006139,T00025,ELG,0.75632269,1.205220,1.0000
TG00006140,T00025,ELG,0.65362896,1.064581,1.0000
TG00006141,T00025,ELG,0.59838234,0.994970,1.0000
TG00006142,T00025,ELG,0.50128060,1.024235,1.0000
TG00006143,T00025,ELG,0.39646580,0.515021,1.0000
TG00006144,T00025,ELG,0.50868490,0.616139,1.0000
TG00006145,T00025,ELG,0.67099038,0.857626,1.0000
TG00006146,T00025,ELG,0.22128405,1.258859,1.0000
TG00006147,T00025,ELG,0.41057082,0.936690,1.0000
TG00006148,T00025,ELG,0.73572883,1.123611,1.0000
TG00006149,T00025,ELG,0.18591779,1.416222,1.0000
TG00006150,T00025,ELG,0.87334769,0.821855,1.0000
TG00006151,T00025,ELG,0.68159399,0.894372,1.0000
TG00006152,T00025,ELG,0.36284737,1.634788,1.0000
TG00006153,T00025,ELG,0.44053211,1.328264,1.0000
TG00006154,T00025,ELG,0.57172441,0.788609,1.0000
TG00006155,T00025,ELG,0.41162944,1.167851,1.0000
TG00006156,T00025,ELG,0.48066847,1.458038,1.0000
TG00006157,T00025,ELG,0.59267220,1.406322,1.0000
TG00006158,T00025,ELG,1.01364249,0.847530,1.0000
TG00006159,T00025,ELG,0.73879600,1.274745,1.0000
TG00006160,T00025,ELG,0.76555568,1.100576,1.0000
TG00006161,T00025,ELG,0.60135960,0.620752,1.0000
TG00006162,T00025,ELG,0.62232093,0.964756,1.0000
TG00006163,T00025,ELG,0.38551196,1.137387,1.0000
TG00006164,T00025,ELG,0.54188591,1.174058,1.0000
TG00006165,T00025,ELG,0.46047197,0.624084,1.0000
TG00006166,T00025,ELG,0.32189811,1.331798,1.0000
TG00006167,T00025,ELG,0.41811397,1.495389,1.0000
TG00006168,T00025,ELG,0.38171821,1.199478,1.0000
TG00006169,T00025,ELG,0.49440387,1.059524,1.0000
TG00006170,T00025,ELG,1.30291955,1.448765,1.0000
TG00006171,T00025,ELG,0.71709297,1.169246,1.0000
TG00006172,T00025,ELG,0.46898261,1.160869,1.0000
TG00006173,T00025,ELG,0.36218375,0.844415,1.0000
TG00006174,T00025,ELG,0.37113146,1.079940,1.0000
TG00006175,T00025,ELG,0.75881894,1.100231,1.0000
TG00006176,T00025,ELG,0.32099836,1.194067,1.0000
TG00006177,T00025,ELG,0.36642563,1.106446,1.0000
TG00006178,T00025,ELG,0.53810957,0.864565,1.0000
TG00006179,T00025,ELG,0.60303706,1.433544,1.0000
TG00006180,T00025,ELG,0.46764643,0.914352,1.0000
TG00006181,T00025,ELG,0.92209412,0.907530,1.0000
TG00006182,T00025,ELG,0.47823432,1.411747,1.0000
TG00006183,T00025,ELG,0.51292002,1.313653,1.0000
TG00006184,T00025,ELG,0.54753268,1.010827,1.0000
TG00006185,T00025,ELG,0.39367063,1.091752,1.0000
TG00006186,T00025,ELG,0.57409710,1.018040,1.0000
TG00006187,T00025,ELG,0.62314362,1.122673,1.0000
TG00006188,T00025,ELG,0.73469987,1.456430,1.0000
TG00006189,T00025,ELG,0.85069445,1.339588,1.0000
TG00006190,T00025,ELG,0.78870144,0.829369,1.0000
TG00006191,T00025,ELG,0.71777713,0.576516,1.0000
TG00006192,T00025,ELG,0.32791032,1.131488,1.0000
TG00006193,T00025,ELG,0.33615597,0.808556,1.0000
TG00006194,T00025,ELG,0.86265089,1.549825,1.0000
TG00006195,T00025,ELG,0.84358667,0.987256,1.0000
TG00006196,T00025,ELG,0.70979407,0.990630,1.0000
TG00006197,T00025,ELG,0.47730965,0.995604,1.0000
TG00006198,T00025,ELG,0.46736465,1.032288,1.0000
TG00006199,T00025,ELG,0.67401740,0.945226,1.0000
TG00006200,T00025,ELG,0.76620269,1.521550,1.0000
TG00006201,T00025,ELG,0.34232602,1.070677,1.0000
TG00006202,T00025,ELG,0.75736949,0.717452,1.0000
TG00006203,T00025,ELG,0.27474830,1.081215,1.0000
TG00006204,T00025,ELG,0.61039919,1.148358,1.0000
TG00006205,T00025,ELG,0.89577864,1.330860,1.0000
TG00006206,T00025,ELG,0.48884025,1.022419,1.0000
TG00006207,T00025,ELG,0.53961686,1.250016,1.0000
TG00006208,T00025,ELG,0.50732074,1.303578,1.0000
TG00006209,T00025,ELG,0.22310537,1.589996,1.0000
TG00006210,T00025,ELG,0.57177217,1.078060,1.0000
TG00006211,T00025,ELG,0.41084232,1.019366,1.0000
TG00006212,T00025,ELG,0.50543232,1.366651,1.0000
TG00006213,T00025,ELG,1.05228754,0.974223,1.0000
TG00006214,T00025,ELG,0.69886474,1.082443,1.0000
TG00006215,T00025,ELG,1.07775201,1.057670,1.0000
TG00006216,T00025,ELG,0.36195275,1.326630,1.0000
TG00006217,T00025,ELG,0.76968434,0.666395,1.0000
TG00006218,T00025,ELG,0.48278170,1.627079,1.0000
TG00006219,T00025,ELG,0.40138539,0.846267,1.0000
TG00006220,T00025,QSO,0.11698515,2.031023,1.7000
TG00006221,T00025,QSO,0.07832332,2.342065,1.7000
TG00006222,T00025,QSO,0.09741542,2.593520,1.7000
TG00006223,T00025,QSO,0.07088933,2.138702,1.7000
TG00006224,T00025,QSO,0.20875741,2.644564,1.7000
TG00006225,T00025,QSO,0.34593409,2.279479,1.7000
TG00006226,T00025,QSO,0.27340284,2.731420,1.7000
TG00006227,T00025,QSO,0.09002006,1.590380,1.7000
TG00006228,T00025,QSO,0.27008231,1.704124,1.7000
TG00006229,T00025,QSO,0.16352885,2.436918,1.7000
TG00006230,T00025,QSO,0.41741373,2.560940,1.7000
TG00006231,T00025,QSO,0.12684663,2.412991,1.7000
TG00006232,T00025,QSO,0.23965374,0.240887,1.7000
TG00006233,T00025,QSO,0.25673503,2.065662,1.7000
TG00006234,T00025,QSO,0.13111508,1.748409,1.7000
TG00006235,T00025,QSO,0.15591352,1.351760,1.7000
TG00006236,T00025,QSO,0.14508146,2.152671,1.7000
TG00006237,T00025,QSO,0.13505539,2.019259,1.7000
TG00006238,T00025,QSO,0.32561016,2.691034,1.7000
TG00006239,T00025,QSO,0.17707320,1.909034,1.7000
TG00006240,T00025,QSO,0.15320666,2.780952,1.7000
TG00006241,T00025,BGS,0.51989180,0.076226,0.4500
TG00006242,T00025,BGS,1.16942037,0.037804,0.4500
TG00006243,T00025,BGS,1.34779119,0.238809,0.4500
TG00006244,T00025,BGS,1.24130234,0.033155,0.4500
TG00006245,T00025,BGS,0.82699917,0.024852,0.4500
TG00006246,T00025,BGS,1.00765959,0.182281,0.4500
TG00006247,T00025,BGS,2.98365692,0.191019,0.4500
TG00006248,T00025,BGS,1.05997810,0.308647,0.4500
TG00006249,T00025,BGS,1.59868114,0.285146,0.4500
TG00006250,T00025,BGS,1.53670780,0.310761,0.4500
TG00006251,T00025,BGS,1.13936669,0.241397,0.4500
TG00006252,T00025,BGS,1.94023176,0.177389,0.4500
TG00006253,T00025,BGS,1.23603447,0.136186,0.4500
TG00006254,T00025,BGS,1.00404294,0.380772,0.4500
TG00006255,T00025,BGS,1.97826802,0.203835,0.4500
TG00006256,T00025,BGS,1.35381571,0.176435,0.4500
TG00006257,T00025,BGS,1.52709835,0.124952,0.4500
TG00006258,T00025,BGS,0.77514423,0.213205,0.4500
TG00006259,T00025,BGS,0.84299329,0.488405,0.4500
TG00006260,T00025,BGS,2.15383181,0.227552,0.4500
TG00006261,T00025,BGS,1.60327251,0.142886,0.4500
TG00006262,T00025,BGS,2.00921057,0.066731,0.4500
TG00006263,T00025,BGS,2.35547398,0.296694,0.4500
TG00006264,T00025,BGS,1.11890738,0.222417,0.4500
TG00006265,T00025,BGS,0.63760647,0.193555,0.4500
TG00006266,T00025,BGS,1.00542582,0.104775,0.4500
TG00006267,T00025,BGS,1.25862391,0.250035,0.4500
TG00006268,T00025,BGS,1.30010334,0.304086,0.4500
TG00006269,T00025,BGS,0.81266829,0.177551,0.4500
TG00006270,T00025,BGS,0.62975258,0.093252,0.4500
TG00006271,T00025,BGS,1.97448998,0.260883,0.4500
TG00006272,T00025,BGS,1.02163991,0.276333,0.4500
TG00006273,T00025,BGS,1.58191071,0.340783,0.4500
TG00006274,T00025,BGS,1.32172377,0.128891,0.4500
TG00006275,T00025,BGS,1.13605900,0.038964,0.4500
TG00006276,T00025,BGS,1.66253719,0.142908,0.4500
TG00006277,T00025,BGS,1.38291623,0.101173,0.4500
TG00006278,T00025,BGS,0.68330267,0.302805,0.4500
TG00006279,T00025,BGS,1.15543769,0.151439,0.4500
TG00006280,T00025,BGS,0.80277266,0.198514,0.4500
TG00006281,T00025,BGS,1.29827320,0.192415,0.4500
TG00006282,T00025,BGS,1.35358855,0.182826,0.4500
TG00006283,T00025,BGS,1.13989267,0.220887,0.4500
TG00006284,T00025,BGS,1.09054233,0.264536,0.4500
TG00006285,T00025,BGS,1.53324679,0.264854,0.4500
TG00006286,T00025,BGS,1.69888638,0.173952,0.4500
TG00006287,T00025,BGS,1.20846190,0.231417,0.4500
TG00006288,T00025,BGS,1.38175141,0.108018,0.4500
TG00006289,T00025,BGS,1.30990872,0.147646,0.4500
TG00006290,T00025,BGS,0.77853544,0.184207,0.4500
TG00006291,T00025,BGS,0.95835402,0.345065,0.4500
TG00006292,T00025,BGS,1.58461990,0.221547,0.4500
TG00006293,T00025,BGS,1.23545707,0.148745,0.4500
TG00006294,T00025,BGS,1.48525926,0.107517,0.4500
TG00006295,T00025,BGS,1.21952852,0.000000,0.4500
TG00006296,T00025,BGS,0.51982448,0.343497,0.4500
TG00006297,T00025,BGS,1.42410136,0.171223,0.4500
TG00006298,T00025,BGS,1.52831257,0.117131,0.4500
TG00006299,T00025,BGS,2.51353922,0.215717,0.4500
TG00006300,T00025,BGS,1.19325080,0.197104,0.4500
TG00006301,T00025,BGS,1.07457598,0.199838,0.4500
TG00006302,T00025,BGS,1.19928831,0.296430,0.4500
TG00006303,T00025,BGS,1.47838860,0.263947,0.4500
TG00006304,T00025,BGS,1.76137234,0.269090,0.4500
TG00006305,T00025,BGS,0.89600716,0.322613,0.4500
TG00006306,T00025,BGS,2.34797985,0.294929,0.4500
TG00006307,T00025,BGS,1.27448504,0.250282,0.4500
TG00006308,T00025,BGS,1.43810979,0.346674,0.4500
TG00006309,T00025,BGS,1.08089375,0.224876,0.4500
TG00006310,T00025,BGS,2.96543695,0.401351,0.4500
TG00006311,T00025,BGS,2.02959436,0.403842,0.4500
TG00006312,T00025,BGS,0.71300971,0.000000,0.4500
TG00006313,T00025,BGS,0.82655425,0.444002,0.4500
TG00006314,T00025,BGS,1.75041067,0.252245,0.4500
TG00006315,T00025,BGS,1.24438719,0.195098,0.4500
TG00006316,T00025,BGS,0.96403786,0.243443,0.4500
TG00006317,T00025,BGS,1.51651997,0.055040,0.4500
TG00006318,T00025,BGS,2.01220325,0.223249,0.4500
TG00006319,T00025,BGS,1.05697191,0.134561,0.4500
TG00006320,T00026,LRG,0.23325505,0.586600,1.0000
TG00006321,T00026,LRG,0.32182169,0.728472,1.0000
TG00006322,T00026,LRG,0.23373540,0.435287,1.0000
TG00006323,T00026,LRG,0.36622468,0.925055,1.0000
TG00006324,T00026,LRG,0.18303308,0.639139,1.0000
TG00006325,T00026,LRG,0.20790889,0.562568,1.0000
TG00006326,T00026,LRG,0.30877593,0.789198,1.0000
TG00006327,T00026,LRG,0.53656433,0.381510,1.0000
TG00006328,T00026,LRG,0.29228077,0.693451,1.0000
TG00006329,T00026,LRG,0.39615072,0.556773,1.0000
TG00006330,T00026,LRG,0.13127153,0.709013,1.0000
TG00006331,T00026,LRG,0.35892949,0.691500,1.0000
TG00006332,T00026,LRG,0.25494384,0.811939,1.0000
TG00006333,T00026,LRG,0.27935229,0.629951,1.0000
TG00006334,T00026,LRG,0.23759404,0.557608,1.0000
TG00006335,T00026,LRG,0.77650932,0.804338,1.0000
TG00006336,T00026,LRG,0.30475021,0.780146,1.0000
TG00006337,T00026,LRG,0.36975432,1.016040,1.0000
TG00006338,T00026,LRG,0.20779252,0.382961,1.0000
TG00006339,T00026,LRG,0.48525233,0.787472,1.0000
TG00006340,T00026,LRG,0.33232608,0.976655,1.0000
TG00006341,T00026,LRG,0.34743641,0.495210,1.0000
TG00006342,T00026,LRG,0.30415349,0.610250,1.0000
TG00006343,T00026,LRG,0.26592571,0.597380,1.0000
TG00006344,T00026,LRG,0.29075578,0.896127,1.0000
TG00006345,T00026,LRG,0.46907341,0.653290,1.0000
TG00006346,T00026,LRG,0.19998194,0.597180,1.0000
TG00006347,T00026,LRG,0.17286249,0.598608,1.0000
TG00006348,T00026,LRG,0.56461015,0.326174,1.0000
TG00006349,T00026,LRG,0.40159265,0.885839,1.0000
TG00006350,T00026,LRG,0.25084520,0.735366,1.0000
TG00006351,T00026,LRG,0.28182737,0.383290,1.0000
TG00006352,T00026,LRG,0.49357403,0.656357,1.0000
TG00006353,T00026,LRG,0.31747924,1.105209,1.0000
TG00006354,T00026,LRG,0.44660783,0.899521,1.0000
TG00006355,T00026,LRG,0.57277805,0.471536,1.0000
TG00006356,T00026,LRG,0.39851270,0.673846,1.0000
TG00006357,T00026,LRG,0.28728284,0.738920,1.0000
TG00006358,T00026,LRG,0.22584748,0.733673,1.0000
TG00006359,T00026,LRG,0.39249966,0.944243,1.0000
TG00006360,T00026,LRG,0.24257935,0.948945,1.0000
TG00006361,T00026,LRG,0.32377147,0.674997,1.0000
TG00006362,T00026,LRG,0.23915356,0.917054,1.0000
TG00006363,T00026,LRG,0.93268185,0.572793,1.0000
TG00006364,T00026,LRG,0.33971170,0.681904,1.0000
TG00006365,T00026,LRG,0.29901229,0.781489,1.0000
TG00006366,T00026,LRG,0.21058074,0.823776,1.0000
TG00006367,T00026,LRG,0.50333188,0.847659,1.0000
TG00006368,T00026,LRG,0.28977211,0.520108,1.0000
TG00006369,T00026,LRG,0.34301097,0.595008,1.0000
TG00006370,T00026,LRG,0.25827396,0.812976,1.0000
TG00006371,T00026,LRG,0.36419479,0.614562,1.0000
TG00006372,T00026,LRG,0.29794638,0.547862,1.0000
TG00006373,T00026,LRG,0.24500823,0.692250,1.0000
TG00006374,T00026,LRG,0.25460701,0.870399,1.0000
TG00006375,T00026,LRG,0.34171248,0.732447,1.0000
TG00006376,T00026,LRG,0.13427773,0.871392,1.0000
TG00006377,T00026,LRG,0.26795921,0.846964,1.0000
TG00006378,T00026,LRG,0.37090473,0.961019,1.0000
TG00006379,T00026,LRG,0.21790423,1.013277,1.0000
TG00006380,T00026,LRG,0.56718036,0.597721,1.0000
TG00006381,T00026,LRG,0.27519233,0.893266,1.0000
TG00006382,T00026,LRG,0.37933284,0.994669,1.0000
TG00006383,T00026,LRG,0.37892743,0.604619,1.0000
TG00006384,T00026,LRG,0.40842281,0.464653,1.0000
TG00006385,T00026,LRG,0.33171839,0.917344,1.0000
TG00006386,T00026,ELG,0.81745940,0.585523,1.0000
TG00006387,T00026,ELG,1.12821814,0.889304,1.0000
TG00006388,T00026,ELG,0.69618006,0.781370,1.0000
TG00006389,T00026,ELG,0.65703617,1.278097,1.0000
TG00006390,T00026,ELG,0.38809133,1.070591,1.0000
TG00006391,T00026,ELG,0.68417218,1.073508,1.0000
TG00006392,T00026,ELG,0.84026413,1.265814,1.0000
TG00006393,T00026,ELG,0.81658279,0.548727,1.0000
TG00006394,T00026,ELG,0.66560726,0.750884,1.0000
TG00006395,T00026,ELG,0.75107948,1.090484,1.0000
TG00006396,T00026,ELG,0.47380059,0.729427,1.0000
TG00006397,T00026,ELG,0.32033809,0.762691,1.0000
TG00006398,T00026,ELG,0.80976170,1.372186,1.0000
TG00006399,T00026,ELG,0.42257940,0.733058,1.0000
TG00006400,T00026,ELG,0.56332631,0.838868,1.0000
TG00006401,T00026,ELG,0.84092568,0.983105,1.0000
TG00006402,T00026,ELG,0.98744940,0.995707,1.0000
TG00006403,T00026,ELG,0.64733030,0.916872,1.0000
TG00006404,T00026,ELG,0.33557128,0.746237,1.0000
TG00006405,T00026,ELG,0.70464264,0.933111,1.0000
TG00006406,T00026,ELG,0.68096621,1.735280,1.0000
TG00006407,T00026,ELG,0.76221572,1.218306,1.0000
TG00006408,T00026,ELG,1.01055088,0.584840,1.0000
TG00006409,T00026,ELG,1.07193220,1.233188,1.0000
TG00006410,T00026,ELG,0.51634872,1.160105,1.0000
TG00006411,T00026,ELG,0.42387778,0.779689,1.0000
TG00006412,T00026,ELG,0.56967472,0.945144,1.0000
TG00006413,T00026,ELG,0.66673648,1.417515,1.0000
TG00006414,T00026,ELG,0.35471346,0.931359,1.0000
TG00006415,T00026,ELG,0.50527029,1.015419,1.0000
TG00006416,T00026,ELG,0.49763009,1.730659,1.0000
TG00006417,T00026,ELG,0.26428545,0.879498,1.0000
TG00006418,T00026,ELG,0.62958872,1.552363,1.0000
TG00006419,T00026,ELG,0.41870908,1.321494,1.0000
TG00006420,T00026,ELG,0.34793731,0.491802,1.0000
TG00006421,T00026,ELG,0.43266454,1.200814,1.0000
TG00006422,T00026,ELG,0.63393958,1.045534,1.0000
TG00006423,T00026,ELG,0.66084321,0.746917,1.0000
TG00006424,T00026,ELG,0.59932337,1.353125,1.0000
TG00006425,T00026,ELG,0.71055281,1.572689,1.0000
TG00006426,T00026,ELG,0.74966968,1.079226,1.0000
TG00006427,T00026,ELG,0.48021061,0.677245,1.0000
TG00006428,T00026,ELG,0.81872876,0.894337,1.0000
TG00006429,T00026,ELG,0.89964683,1.146555,1.0000
TG00006430,T00026,ELG,0.56270819,0.782359,1.0000
TG00006431,T00026,ELG,0.57147988,0.746913,1.0000
TG00006432,T00026,ELG,0.37739553,0.684339,1.0000
TG00006433,T00026,ELG,0.33078294,1.385039,1.0000
TG00006434,T00026,ELG,1.47772610,0.693357,1.0000
TG00006435,T00026,ELG,0.53509905,1.074523,1.0000
TG00006436,T00026,ELG,0.77780377,1.322973,1.0000
TG00006437,T00026,ELG,1.93699301,1.087300,1.0000
TG00006438,T00026,ELG,0.53730091,1.340093,1.0000
TG00006439,T00026,ELG,0.51874822,0.721296,1.0000
TG00006440,T00026,ELG,0.44194826,0.507546,1.0000
TG00006441,T00026,ELG,0.45014999,1.187130,1.0000
TG00006442,T00026,ELG,0.30577857,1.122271,1.0000
TG00006443,T00026,ELG,0.91587109,1.321228,1.0000
TG00006444,T00026,ELG,0.41697034,1.089351,1.0000
TG00006445,T00026,ELG,0.55241904,0.931464,1.0000
TG00006446,T00026,ELG,0.67423140,0.926433,1.0000
TG00006447,T00026,ELG,0.70048908,0.844143,1.0000
TG00006448,T00026,ELG,1.17418930,1.368427,1.0000
TG00006449,T00026,ELG,0.45595097,0.964633,1.0000
TG00006450,T00026,ELG,0.63253710,0.760544,1.0000
TG00006451,T00026,ELG,0.33457301,0.767409,1.0000
TG00006452,T00026,ELG,0.40064618,1.097932,1.0000
TG00006453,T00026,ELG,0.39640306,1.072234,1.0000
TG00006454,T00026,ELG,0.42533376,0.948553,1.0000
TG00006455,T00026,ELG,0.58440258,1.136948,1.0000
TG00006456,T00026,ELG,0.52308456,0.728530,1.0000
TG00006457,T00026,ELG,0.44390070,0.987756,1.0000
TG00006458,T00026,ELG,0.24867956,0.962813,1.0000
TG00006459,T00026,ELG,0.64958506,1.247718,1.0000
TG00006460,T00026,ELG,0.63764990,1.046852,1.0000
TG00006461,T00026,ELG,1.08405556,1.420312,1.0000
TG00006462,T00026,ELG,0.92436944,1.408194,1.0000
TG00006463,T00026,ELG,0.83756942,1.175253,1.0000
TG00006464,T00026,ELG,0.40125728,0.842432,1.0000
TG00006465,T00026,ELG,0.53653625,1.425557,1.0000
TG00006466,T00026,ELG,0.81752077,0.732270,1.0000
TG00006467,T00026,ELG,1.53734804,1.581633,1.0000
TG00006468,T00026,ELG,0.51649623,1.245393,1.0000
TG00006469,T00026,ELG,0.52568966,0.913129,1.0000
TG00006470,T00026,ELG,0.50372455,1.170900,1.0000
TG00006471,T00026,ELG,0.47814000,1.182736,1.0000
TG00006472,T00026,ELG,0.43148891,1.465497,1.0000
TG00006473,T00026,ELG,0.56489383,0.662605,1.0000
TG00006474,T00026,ELG,1.63895222,1.255243,1.0000
TG00006475,T00026,ELG,0.51788472,1.003133,1.0000
TG00006476,T00026,ELG,0.74954600,0.912774,1.0000
TG00006477,T00026,ELG,0.48573879,1.131841,1.0000
TG00006478,T00026,ELG,0.34626960,1.096497,1.0000
TG00006479,T00026,ELG,0.67336450,1.096120,1.0000
TG00006480,T00026,ELG,0.38521613,1.387034,1.0000
TG00006481,T00026,ELG,0.35329912,1.441225,1.0000
TG00006482,T00026,ELG,0.87782262,0.987435,1.0000
TG00006483,T00026,ELG,0.66614938,1.139114,1.0000
TG00006484,T00026,ELG,0.44699809,0.670304,1.0000
TG00006485,T00026,ELG,0.43861761,0.721706,1.0000
TG00006486,T00026,ELG,0.28072068,1.313891,1.0000
TG00006487,T00026,ELG,0.35488083,1.027158,1.0000
TG00006488,T00026,ELG,0.31206384,1.222285,1.0000
TG00006489,T00026,ELG,0.74823826,1.354174,1.0000
TG00006490,T00026,ELG,0.83043986,0.841804,1.0000
TG00006491,T00026,ELG,0.59418238,0.848823,1.0000
TG00006492,T00026,ELG,0.39964821,0.900778,1.0000
TG00006493,T00026,ELG,0.83953160,0.972968,1.0000
TG00006494,T00026,ELG,0.69081277,0.826933,1.0000
TG00006495,T00026,ELG,0.32505388,0.929590,1.0000
TG00006496,T00026,ELG,0.51924920,1.054063,1.0000
TG00006497,T00026,ELG,0.91977042,1.338105,1.0000
TG00006498,T00026,ELG,0.24347759,1.257444,1.0000
TG00006499,T00026,ELG,0.33189725,1.064186,1.0000
TG00006500,T00026,ELG,0.36056607,1.264550,1.0000
TG00006501,T00026,ELG,0.31822505,1.111308,1.0000
TG00006502,T00026,ELG,0.34514582,0.776971,1.0000
TG00006503,T00026,ELG,0.39721220,1.379926,1.0000
TG00006504,T00026,ELG,0.51788220,0.886678,1.0000
TG00006505,T00026,ELG,0.59851778,1.306610,1.0000
TG00006506,T00026,ELG,1.45986249,0.996183,1.0000
TG00006507,T00026,ELG,0.80214220,0.910042,1.0000
TG00006508,T00026,ELG,0.57154935,0.622304,1.0000
TG00006509,T00026,ELG,0.50514897,1.254133,1.0000
TG00006510,T00026,ELG,1.11785182,1.247078,1.0000
TG00006511,T00026,ELG,0.69936802,1.432154,1.0000
TG00006512,T00026,ELG,0.28094152,0.817239,1.0000
TG00006513,T00026,ELG,0.35620274,1.085155,1.0000
TG00006514,T00026,QSO,0.15557134,1.747363,1.7000
TG00006515,T00026,QSO,0.17128091,2.375530,1.7000
TG00006516,T00026,QSO,0.14617892,3.412379,1.7000
TG00006517,T00026,QSO,0.09996581,2.098943,1.7000
TG00006518,T00026,QSO,0.30591682,1.753395,1.7000
TG00006519,T00026,QSO,0.17132594,3.353345,1.7000
TG00006520,T00026,QSO,0.21877400,2.016430,1.7000
TG00006521,T00026,QSO,0.16871652,1.833770,1.7000
TG00006522,T00026,QSO,0.12691435,2.966086,1.7000
TG00006523,T00026,QSO,0.31939694,1.425122,1.7000
TG00006524,T00026,QSO,0.15899520,3.231798,1.7000
TG00006525,T00026,QSO,0.23956754,1.824298,1.7000
TG00006526,T00026,QSO,0.14507449,2.627089,1.7000
TG00006527,T00026,QSO,0.15149239,1.878297,1.7000
