target_id,tile_id,target_class,feature_flux,redshift,science_weight
TG00009420,T00038,QSO,0.14723102,2.708324,1.7000
TG00009421,T00038,QSO,0.49507916,1.499420,1.7000
TG00009422,T00038,QSO,0.13920600,2.047867,1.7000
TG00009423,T00038,QSO,0.16784672,2.542007,1.7000
TG00009424,T00038,QSO,0.29542374,1.214068,1.7000
TG00009425,T00038,BGS,0.83876953,0.256603,0.4500
TG00009426,T00038,BGS,0.92181998,0.292645,0.4500
TG00009427,T00038,BGS,1.11775331,0.350587,0.4500
TG00009428,T00038,BGS,1.19770596,0.098443,0.4500
TG00009429,T00038,BGS,0.86176034,0.223684,0.4500
TG00009430,T00038,BGS,1.40133774,0.145330,0.4500
TG00009431,T00038,BGS,1.94166043,0.181821,0.4500
TG00009432,T00038,BGS,1.65181699,0.323876,0.4500
TG00009433,T00038,BGS,1.70759404,0.184558,0.4500
TG00009434,T00038,BGS,1.83991690,0.153327,0.4500
TG00009435,T00038,BGS,1.05216780,0.240000,0.4500
TG00009436,T00038,BGS,1.10779109,0.389091,0.4500
TG00009437,T00038,BGS,1.02962802,0.247303,0.4500
TG00009438,T00038,BGS,1.21453223,0.136394,0.4500
TG00009439,T00038,BGS,1.27950986,0.066419,0.4500
TG00009440,T00038,BGS,0.98396443,0.047682,0.4500
TG00009441,T00038,BGS,1.10827366,0.294281,0.4500
TG00009442,T00038,BGS,0.89083711,0.348949,0.4500
TG00009443,T00038,BGS,1.37957143,0.167864,0.4500
TG00009444,T00038,BGS,1.26664785,0.132966,0.4500
TG00009445,T00038,BGS,2.09518319,0.206595,0.4500
TG00009446,T00038,BGS,0.75785716,0.166618,0.4500
TG00009447,T00038,BGS,1.97712885,0.314929,0.4500
TG00009448,T00038,BGS,0.97421827,0.043366,0.4500
TG00009449,T00038,BGS,1.59154276,0.136511,0.4500
TG00009450,T00038,BGS,1.53929314,0.086143,0.4500
TG00009451,T00038,BGS,1.10142285,0.279001,0.4500
TG00009452,T00038,BGS,1.55520158,0.217626,0.4500
TG00009453,T00038,BGS,1.41653925,0.156208,0.4500
TG00009454,T00038,BGS,1.06488608,0.242702,0.4500
TG00009455,T00038,BGS,1.05672922,0.372774,0.4500
TG00009456,T00038,BGS,1.96860462,0.327582,0.4500
TG00009457,T00038,BGS,0.88127505,0.344571,0.4500
TG00009458,T00038,BGS,1.56381740,0.063703,0.4500
TG00009459,T00038,BGS,1.16065047,0.145375,0.4500
TG00009460,T00038,BGS,1.14164996,0.234394,0.4500
TG00009461,T00038,BGS,1.71190824,0.113675,0.4500
TG00009462,T00038,BGS,1.77953057,0.109064,0.4500
TG00009463,T00038,BGS,0.81549288,0.247758,0.4500
TG00009464,T00038,BGS,1.33770410,0.194678,0.4500
TG00009465,T00038,BGS,0.73275642,0.010661,0.4500
TG00009466,T00038,BGS,1.21479809,0.374189,0.4500
TG00009467,T00038,BGS,2.11077010,0.151106,0.4500
TG00009468,T00038,BGS,1.19329594,0.170383,0.4500
TG00009469,T00038,BGS,1.25990751,0.380277,0.4500
TG00009470,T00038,BGS,0.80795057,0.215491,0.4500
TG00009471,T00038,BGS,1.37877712,0.142497,0.4500
TG00009472,T00038,BGS,1.20747693,0.033710,0.4500
TG00009473,T00038,BGS,1.34049506,0.077368,0.4500
TG00009474,T00038,BGS,1.71472997,0.376468,0.4500
TG00009475,T00038,BGS,1.24187154,0.304169,0.4500
TG00009476,T00038,BGS,1.15325815,0.253182,0.4500
TG00009477,T00038,BGS,1.26926919,0.226773,0.4500
TG00009478,T00038,BGS,0.72607685,0.334848,0.4500
TG00009479,T00038,BGS,1.43640444,0.102878,0.4500
TG00009480,T00039,LRG,0.24844833,0.692924,1.0000
TG00009481,T00039,LRG,0.37401729,0.461476,1.0000
TG00009482,T00039,LRG,0.46663930,0.777392,1.0000
TG00009483,T00039,LRG,0.18657648,0.491373,1.0000
TG00009484,T00039,LRG,0.34612880,0.708507,1.0000
TG00009485,T00039,LRG,0.38761745,0.598424,1.0000
TG00009486,T00039,LRG,0.42213872,1.056047,1.0000
TG00009487,T00039,LRG,0.32861519,0.722617,1.0000
TG00009488,T00039,LRG,0.46508030,0.725138,1.0000
TG00009489,T00039,LRG,0.58136736,0.316951,1.0000
TG00009490,T00039,LRG,0.40324159,0.855400,1.0000
TG00009491,T00039,LRG,0.36592006,0.768665,1.0000
TG00009492,T00039,LRG,0.34557461,0.552159,1.0000
TG00009493,T00039,LRG,0.25310763,0.887189,1.0000
TG00009494,T00039,LRG,0.32919813,0.608064,1.0000
TG00009495,T00039,LRG,0.37634114,0.773830,1.0000
TG00009496,T00039,LRG,0.22134224,1.019554,1.0000
TG00009497,T00039,LRG,1.09370252,0.670230,1.0000
TG00009498,T00039,LRG,0.41093992,0.689272,1.0000
TG00009499,T00039,LRG,0.30452579,0.767065,1.0000
TG00009500,T00039,LRG,0.35106088,0.468518,1.0000
TG00009501,T00039,LRG,0.20062083,0.768757,1.0000
TG00009502,T00039,LRG,0.31720678,0.768830,1.0000
TG00009503,T00039,LRG,0.32342328,0.777920,1.0000
TG00009504,T00039,LRG,0.41865817,0.765148,1.0000
TG00009505,T00039,LRG,0.40679052,1.057998,1.0000
TG00009506,T00039,LRG,0.53896447,0.582611,1.0000
TG00009507,T00039,LRG,0.34950968,0.713403,1.0000
TG00009508,T00039,LRG,0.34525956,0.952984,1.0000
TG00009509,T00039,LRG,0.25120582,0.464309,1.0000
TG00009510,T00039,LRG,0.47766399,0.405287,1.0000
TG00009511,T00039,LRG,0.18521263,0.355541,1.0000
TG00009512,T00039,LRG,0.44858556,0.643948,1.0000
TG00009513,T00039,LRG,0.21877506,0.558797,1.0000
TG00009514,T00039,LRG,0.20383211,0.880845,1.0000
TG00009515,T00039,LRG,0.19623992,0.816495,1.0000
TG00009516,T00039,LRG,0.46003269,0.773906,1.0000
TG00009517,T00039,LRG,0.30996844,0.786211,1.0000
TG00009518,T00039,LRG,0.51529867,0.794074,1.0000
TG00009519,T00039,LRG,0.22625776,0.851346,1.0000
TG00009520,T00039,LRG,0.58089626,0.687288,1.0000
TG00009521,T00039,LRG,0.20439522,0.614085,1.0000
TG00009522,T00039,LRG,0.40685827,0.671165,1.0000
TG00009523,T00039,LRG,0.45464881,0.801527,1.0000
TG00009524,T00039,LRG,0.45537065,0.676040,1.0000
TG00009525,T00039,LRG,0.39978813,0.357118,1.0000
TG00009526,T00039,LRG,0.52102424,0.779792,1.0000
TG00009527,T00039,LRG,0.62564423,0.849295,1.0000
TG00009528,T00039,LRG,0.52549028,0.531891,1.0000
TG00009529,T00039,LRG,0.38993819,0.584604,1.0000
TG00009530,T00039,LRG,0.38266358,0.568529,1.0000
TG00009531,T00039,LRG,0.18723635,0.684038,1.0000
TG00009532,T00039,LRG,0.41312549,0.862553,1.0000
TG00009533,T00039,LRG,0.52239660,0.973046,1.0000
TG00009534,T00039,LRG,0.71320026,0.741521,1.0000
TG00009535,T00039,LRG,0.36909870,0.510749,1.0000
TG00009536,T00039,LRG,0.69301987,1.170141,1.0000
TG00009537,T00039,ELG,0.70852739,1.248875,1.0000
TG00009538,T00039,ELG,0.61569070,1.445012,1.0000
TG00009539,T00039,ELG,0.34217860,0.833193,1.0000
TG00009540,T00039,ELG,0.63070932,1.169836,1.0000
TG00009541,T00039,ELG,0.35549685,0.647719,1.0000
TG00009542,T00039,ELG,0.39873053,1.038037,1.0000
TG00009543,T00039,ELG,1.09180317,0.997196,1.0000
TG00009544,T00039,ELG,0.51025924,0.531698,1.0000
TG00009545,T00039,ELG,0.98632804,1.037162,1.0000
TG00009546,T00039,ELG,0.31574049,1.190601,1.0000
TG00009547,T00039,ELG,0.43804658,0.676036,1.0000
TG00009548,T00039,ELG,0.53906342,1.193905,1.0000
TG00009549,T00039,ELG,0.44909078,0.886734,1.0000
TG00009550,T00039,ELG,0.60832529,1.580305,1.0000
TG00009551,T00039,ELG,0.61437572,0.597260,1.0000
TG00009552,T00039,ELG,0.58453828,0.627036,1.0000
TG00009553,T00039,ELG,0.72980825,0.959768,1.0000
TG00009554,T00039,ELG,0.36332386,1.421794,1.0000
TG00009555,T00039,ELG,0.92931167,1.044021,1.0000
TG00009556,T00039,ELG,0.82129904,1.167486,1.0000
TG00009557,T00039,ELG,0.44031244,1.259245,1.0000
TG00009558,T00039,ELG,0.48494237,1.669647,1.0000
TG00009559,T00039,ELG,0.46046679,1.409985,1.0000
TG00009560,T00039,ELG,0.29424559,1.067464,1.0000
TG00009561,T00039,ELG,0.29131113,1.178752,1.0000
TG00009562,T00039,ELG,1.10216397,1.763809,1.0000
TG00009563,T00039,ELG,1.31064350,1.460573,1.0000
TG00009564,T00039,ELG,0.86604803,1.424347,1.0000
TG00009565,T00039,ELG,0.83974657,1.276370,1.0000
TG00009566,T00039,ELG,1.08925177,1.640990,1.0000
TG00009567,T00039,ELG,0.53042283,1.318485,1.0000
TG00009568,T00039,ELG,0.49218681,1.527995,1.0000
TG00009569,T00039,ELG,0.31643594,0.624267,1.0000
TG00009570,T00039,ELG,0.69772552,1.365921,1.0000
TG00009571,T00039,ELG,0.40504876,0.764662,1.0000
TG00009572,T00039,ELG,0.19926217,0.649203,1.0000
TG00009573,T00039,ELG,0.24977327,1.250039,1.0000
TG00009574,T00039,ELG,0.92916836,1.134388,1.0000
TG00009575,T00039,ELG,0.83862853,0.819849,1.0000
TG00009576,T00039,ELG,0.57532138,1.326948,1.0000
TG00009577,T00039,ELG,0.82613438,1.071420,1.0000
TG00009578,T00039,ELG,0.38688266,1.284597,1.0000
TG00009579,T00039,ELG,0.85717695,1.289257,1.0000
TG00009580,T00039,ELG,0.96112709,1.310641,1.0000
TG00009581,T00039,ELG,0.76666971,1.335646,1.0000
TG00009582,T00039,ELG,0.27042802,0.804452,1.0000
TG00009583,T00039,ELG,0.76577676,0.841600,1.0000
TG00009584,T00039,ELG,0.61508103,1.273787,1.0000
TG00009585,T00039,ELG,0.51270986,1.030206,1.0000
TG00009586,T00039,ELG,0.67670034,0.797966,1.0000
TG00009587,T00039,ELG,0.44214784,0.755702,1.0000
TG00009588,T00039,ELG,0.42712956,2.229462,1.0000
TG00009589,T00039,ELG,0.34535406,0.932307,1.0000
TG00009590,T00039,ELG,1.31599555,1.049731,1.0000
TG00009591,T00039,ELG,0.82060264,1.527208,1.0000
TG00009592,T00039,ELG,0.50295769,1.092675,1.0000
TG00009593,T00039,ELG,0.44452663,1.131509,1.0000
TG00009594,T00039,ELG,0.58887005,0.514716,1.0000
TG00009595,T00039,ELG,0.53358805,1.056752,1.0000
TG00009596,T00039,ELG,0.37707035,1.357133,1.0000
TG00009597,T00039,ELG,0.68245354,1.029581,1.0000
TG00009598,T00039,ELG,0.42132694,0.778227,1.0000
TG00009599,T00039,ELG,0.31874666,1.190757,1.0000
TG00009600,T00039,ELG,0.83752433,0.947799,1.0000
TG00009601,T00039,ELG,0.48607225,0.672430,1.0000
TG00009602,T00039,ELG,0.86633122,0.998328,1.0000
TG00009603,T00039,ELG,0.61296290,1.046891,1.0000
TG00009604,T00039,ELG,0.73457516,1.445531,1.0000
TG00009605,T00039,ELG,1.50004661,0.780464,1.0000
TG00009606,T00039,ELG,0.64304673,1.032241,1.0000
TG00009607,T00039,ELG,0.41830432,1.280281,1.0000
TG00009608,T00039,ELG,0.93256829,1.387161,1.0000
TG00009609,T00039,ELG,0.83153580,0.933847,1.0000
TG00009610,T00039,ELG,0.98840357,1.197531,1.0000
TG00009611,T00039,ELG,0.41148310,1.514640,1.0000
TG00009612,T00039,ELG,0.57049311,1.290080,1.0000
TG00009613,T00039,ELG,0.58911123,1.426958,1.0000
TG00009614,T00039,ELG,0.24572915,1.465779,1.0000
TG00009615,T00039,ELG,0.46437903,0.796359,1.0000
TG00009616,T00039,ELG,0.59143949,1.357051,1.0000
TG00009617,T00039,ELG,1.22707301,1.562850,1.0000
TG00009618,T00039,ELG,0.43370909,1.399960,1.0000
TG00009619,T00039,ELG,0.54807295,1.237615,1.0000
TG00009620,T00039,ELG,0.43764052,1.127040,1.0000
TG00009621,T00039,ELG,0.82597579,1.125907,1.0000
TG00009622,T00039,ELG,0.83232263,1.908536,1.0000
TG00009623,T00039,ELG,0.36007107,1.323526,1.0000
TG00009624,T00039,ELG,0.77617479,0.660299,1.0000
TG00009625,T00039,ELG,0.35440185,0.941362,1.0000
TG00009626,T00039,ELG,0.69637727,1.328279,1.0000
TG00009627,T00039,ELG,0.29630751,1.505065,1.0000
TG00009628,T00039,ELG,0.31669343,1.001947,1.0000
TG00009629,T00039,ELG,0.48599357,1.077477,1.0000
TG00009630,T00039,ELG,0.63911989,0.797508,1.0000
TG00009631,T00039,ELG,0.59109739,0.800996,1.0000
TG00009632,T00039,ELG,0.31525672,1.067019,1.0000
TG00009633,T00039,ELG,0.61673554,1.362841,1.0000
TG00009634,T00039,ELG,0.51282737,1.396545,1.0000
TG00009635,T00039,ELG,0.41552412,1.102645,1.0000
TG00009636,T00039,ELG,0.57447746,1.692955,1.0000
TG00009637,T00039,ELG,0.31747902,1.049555,1.0000
TG00009638,T00039,ELG,0.87585397,0.982992,1.0000
TG00009639,T00039,ELG,0.71490001,1.086303,1.0000
TG00009640,T00039,ELG,0.46037926,0.915225,1.0000
TG00009641,T00039,ELG,0.49507473,1.142335,1.0000
TG00009642,T00039,ELG,0.89686284,1.340695,1.0000
TG00009643,T00039,ELG,0.52242338,0.987709,1.0000
TG00009644,T00039,ELG,0.59001088,1.152208,1.0000
TG00009645,T00039,ELG,0.40005452,0.874109,1.0000
TG00009646,T00039,ELG,0.45999010,1.549109,1.0000
TG00009647,T00039,ELG,0.70665661,1.394653,1.0000
TG00009648,T00039,ELG,0.37663868,0.913812,1.0000
TG00009649,T00039,ELG,0.40686827,1.223121,1.0000
TG00009650,T00039,ELG,0.46816787,1.071711,1.0000
TG00009651,T00039,ELG,0.78538005,1.399018,1.0000
TG00009652,T00039,ELG,0.47248560,1.529251,1.0000
TG00009653,T00039,ELG,0.52269882,1.219925,1.0000
TG00009654,T00039,ELG,0.52557458,1.777744,1.0000
TG00009655,T00039,ELG,0.57230225,1.082933,1.0000
TG00009656,T00039,ELG,0.68751879,0.522380,1.0000
TG00009657,T00039,ELG,0.44208570,0.410497,1.0000
TG00009658,T00039,ELG,0.45135788,1.093239,1.0000
TG00009659,T00039,ELG,0.68703854,0.999780,1.0000
TG00009660,T00039,ELG,0.79738869,1.287757,1.0000
TG00009661,T00039,ELG,0.28546282,1.272869,1.0000
TG00009662,T00039,ELG,0.72534474,1.438229,1.0000
TG00009663,T00039,ELG,1.14522197,0.827067,1.0000
TG00009664,T00039,ELG,0.51014346,0.689668,1.0000
TG00009665,T00039,ELG,0.93633820,1.372805,1.0000
TG00009666,T00039,ELG,0.34343267,1.110872,1.0000
TG00009667,T00039,ELG,0.46001451,0.753077,1.0000
TG00009668,T00039,ELG,0.42236864,1.208741,1.0000
TG00009669,T00039,ELG,0.25765972,1.221184,1.0000
TG00009670,T00039,ELG,0.51841115,1.324182,1.0000
TG00009671,T00039,QSO,0.28549360,2.846245,1.7000
TG00009672,T00039,QSO,0.08364204,2.787167,1.7000
TG00009673,T00039,QSO,0.16588878,1.636974,1.7000
TG00009674,T00039,QSO,0.13807863,3.187549,1.7000
TG00009675,T00039,QSO,0.19822856,2.097565,1.7000
TG00009676,T00039,QSO,0.44445065,1.868662,1.7000
TG00009677,T00039,QSO,0.12476045,1.856712,1.7000
TG00009678,T00039,QSO,0.09881566,3.213433,1.7000
TG00009679,T00039,QSO,0.16701087,2.366578,1.7000
TG00009680,T00039,QSO,0.46723639,2.247085,1.7000
TG00009681,T00039,QSO,0.06663655,1.408399,1.7000
TG00009682,T00039,QSO,0.24284159,2.758128,1.7000
TG00009683,T00039,BGS,1.11019654,0.032387,0.4500
TG00009684,T00039,BGS,1.48219159,0.239844,0.4500
TG00009685,T00039,BGS,1.24635197,0.107222,0.4500
TG00009686,T00039,BGS,1.45706323,0.138699,0.4500
TG00009687,T00039,BGS,1.00039471,0.154539,0.4500
TG00009688,T00039,BGS,0.75631973,0.369409,0.4500
TG00009689,T00039,BGS,1.22818492,0.226872,0.4500
TG00009690,T00039,BGS,1.86627483,0.150463,0.4500
TG00009691,T00039,BGS,1.53662372,0.183196,0.4500
TG00009692,T00039,BGS,1.20719227,0.189209,0.4500
TG00009693,T00039,BGS,1.20044233,0.071601,0.4500
TG00009694,T00039,BGS,0.90608136,0.223359,0.4500
TG00009695,T00039,BGS,0.75907551,0.267539,0.4500
TG00009696,T00039,BGS,0.98532707,0.259289,0.4500
TG00009697,T00039,BGS,1.01855734,0.042636,0.4500
TG00009698,T00039,BGS,1.03356164,0.289171,0.4500
TG00009699,T00039,BGS,1.49529778,0.219645,0.4500
TG00009700,T00039,BGS,0.80192480,0.326691,0.4500
TG00009701,T00039,BGS,1.38133492,0.253393,0.4500
TG00009702,T00039,BGS,1.24131835,0.320867,0.4500
TG00009703,T00039,BGS,1.11324658,0.251834,0.4500
TG00009704,T00039,BGS,1.18593787,0.145260,0.4500
TG00009705,T00039,BGS,1.12726161,0.302137,0.4500
TG00009706,T00039,BGS,1.18285162,0.335075,0.4500
TG00009707,T00039,BGS,0.87857267,0.280103,0.4500
TG00009708,T00039,BGS,2.30275192,0.101792,0.4500
TG00009709,T00039,BGS,0.93236368,0.239468,0.4500
TG00009710,T00039,BGS,1.41557224,0.232774,0.4500
TG00009711,T00039,BGS,1.42833572,0.235679,0.4500
TG00009712,T00039,BGS,1.59862119,0.293223,0.4500
TG00009713,T00039,BGS,1.53199170,0.257388,0.4500
TG00009714,T00039,BGS,1.10026894,0.095390,0.4500
TG00009715,T00039,BGS,1.13197218,0.309331,0.4500
TG00009716,T00039,BGS,1.25217231,0.155191,0.4500
TG00009717,T00039,BGS,0.91107971,0.363942,0.4500
TG00009718,T00039,BGS,1.64625428,0.362189,0.4500
TG00009719,T00039,BGS,1.22013603,0.329701,0.4500
TG00009720,T00039,BGS,0.81538705,0.314247,0.4500
TG00009721,T00039,BGS,1.22396931,0.262450,0.4500
TG00009722,T00039,BGS,1.05947072,0.103519,0.4500
TG00009723,T00039,BGS,0.99872731,0.140319,0.4500
TG00009724,T00039,BGS,1.08989764,0.154076,0.4500
TG00009725,T00039,BGS,1.28459948,0.157853,0.4500
TG00009726,T00039,BGS,1.24373099,0.258037,0.4500
TG00009727,T00039,BGS,1.80376821,0.307252,0.4500
TG00009728,T00039,BGS,0.61860234,0.178636,0.4500
TG00009729,T00039,BGS,1.52928502,0.231696,0.4500
TG00009730,T00039,BGS,1.03941687,0.313276,0.4500
TG00009731,T00039,BGS,1.57138193,0.236669,0.4500
TG00009732,T00039,BGS,1.75196908,0.314869,0.4500
TG00009733,T00039,BGS,1.30441113,0.224755,0.4500
TG00009734,T00039,BGS,1.20560801,0.181654,0.4500
TG00009735,T00039,BGS,0.93026760,0.080015,0.4500
TG00009736,T00039,BGS,0.97522223,0.133577,0.4500
TG00009737,T00039,BGS,2.02793731,0.313101,0.4500
TG00009738,T00039,BGS,0.98998701,0.258532,0.4500
TG00009739,T00039,BGS,1.52015517,0.330113,0.4500
TG00009740,T00039,BGS,0.71069976,0.248670,0.4500
TG00009741,T00039,BGS,0.79831636,0.194405,0.4500
TG00009742,T00039,BGS,1.16831825,0.203211,0.4500
TG00009743,T00039,BGS,1.15483764,0.232253,0.4500
TG00009744,T00039,BGS,1.17913968,0.254887,0.4500
TG00009745,T00039,BGS,1.86604238,0.315865,0.4500
TG00009746,T00040,LRG,0.36717404,0.563600,1.0000
TG00009747,T00040,LRG,0.42219517,0.718122,1.0000
TG00009748,T00040,LRG,0.46885676,0.934037,1.0000
TG00009749,T00040,LRG,0.41794792,0.537880,1.0000
TG00009750,T00040,LRG,0.24731165,0.573871,1.0000
TG00009751,T00040,LRG,0.55707844,0.918561,1.0000
TG00009752,T00040,LRG,0.39542345,0.485299,1.0000
TG00009753,T00040,LRG,0.27783379,0.238935,1.0000
TG00009754,T00040,LRG,0.30255615,0.663545,1.0000
TG00009755,T00040,LRG,0.54892407,0.848931,1.0000
TG00009756,T00040,LRG,0.44726341,0.612424,1.0000
TG00009757,T00040,LRG,0.40449509,0.675595,1.0000
TG00009758,T00040,LRG,0.34840088,0.586698,1.0000
TG00009759,T00040,LRG,0.32402412,0.579265,1.0000
TG00009760,T00040,LRG,0.29098466,0.463971,1.0000
TG00009761,T00040,LRG,0.32102035,0.517887,1.0000
TG00009762,T00040,LRG,0.31345030,0.732972,1.0000
TG00009763,T00040,LRG,0.19721993,0.523029,1.0000
TG00009764,T00040,LRG,0.37023910,0.681452,1.0000
TG00009765,T00040,LRG,0.22359017,0.778661,1.0000
TG00009766,T00040,LRG,0.20720910,0.719359,1.0000
TG00009767,T00040,LRG,0.31926028,0.947537,1.0000
TG00009768,T00040,LRG,0.37570880,0.902637,1.0000
TG00009769,T00040,LRG,0.22776090,0.712085,1.0000
TG00009770,T00040,LRG,0.35254452,0.931573,1.0000
TG00009771,T00040,LRG,0.31026018,0.352117,1.0000
TG00009772,T00040,LRG,0.23584516,0.682185,1.0000
TG00009773,T00040,LRG,0.32978043,0.539634,1.0000
TG00009774,T00040,LRG,0.23715008,0.667171,1.0000
TG00009775,T00040,LRG,0.28013683,0.947933,1.0000
TG00009776,T00040,LRG,0.66177761,0.855482,1.0000
TG00009777,T00040,LRG,0.45560805,0.696020,1.0000
TG00009778,T00040,LRG,0.31732481,0.658262,1.0000
TG00009779,T00040,LRG,0.46536269,0.723899,1.0000
TG00009780,T00040,LRG,0.53561442,0.602322,1.0000
TG00009781,T00040,LRG,0.53976857,0.577504,1.0000
TG00009782,T00040,LRG,0.14210073,0.812917,1.0000
TG00009783,T00040,LRG,0.23834700,0.485024,1.0000
TG00009784,T00040,LRG,0.36628723,0.805065,1.0000
TG00009785,T00040,LRG,0.55407126,0.710464,1.0000
TG00009786,T00040,LRG,0.13041592,0.641723,1.0000
TG00009787,T00040,LRG,0.47077245,0.726080,1.0000
TG00009788,T00040,LRG,0.34164762,0.780677,1.0000
TG00009789,T00040,LRG,0.34530733,0.862371,1.0000
TG00009790,T00040,LRG,0.37831535,0.643555,1.0000
TG00009791,T00040,LRG,0.54215402,0.721857,1.0000
TG00009792,T00040,LRG,0.30282128,0.816451,1.0000
TG00009793,T00040,LRG,0.38474991,0.697854,1.0000
TG00009794,T00040,LRG,0.32059680,0.713398,1.0000
TG00009795,T00040,LRG,0.46071920,0.333323,1.0000
TG00009796,T00040,LRG,0.38271083,0.773905,1.0000
TG00009797,T00040,LRG,0.41152402,0.772201,1.0000
TG00009798,T00040,LRG,0.38354600,0.527144,1.0000
TG00009799,T00040,LRG,0.26325527,0.725802,1.0000
TG00009800,T00040,LRG,0.23350860,0.767256,1.0000
TG00009801,T00040,LRG,0.35685457,0.524957,1.0000
TG00009802,T00040,LRG,0.47754920,0.948253,1.0000
TG00009803,T00040,LRG,0.31022440,0.636864,1.0000
TG00009804,T00040,LRG,0.14526671,0.609859,1.0000
TG00009805,T00040,LRG,0.26581696,1.152862,1.0000
TG00009806,T00040,LRG,0.25631668,0.778178,1.0000
TG00009807,T00040,LRG,0.62318437,0.433854,1.0000
TG00009808,T00040,ELG,0.29509497,1.157950,1.0000
TG00009809,T00040,ELG,0.95787790,1.127297,1.0000
TG00009810,T00040,ELG,0.48480006,0.888508,1.0000
TG00009811,T00040,ELG,0.47577116,0.886083,1.0000
TG00009812,T00040,ELG,1.35492804,0.593323,1.0000
TG00009813,T00040,ELG,0.36128961,1.267842,1.0000
TG00009814,T00040,ELG,0.43179364,1.347435,1.0000
TG00009815,T00040,ELG,0.51466451,1.540316,1.0000
TG00009816,T00040,ELG,0.59308858,1.093713,1.0000
TG00009817,T00040,ELG,0.39135440,1.538749,1.0000
TG00009818,T00040,ELG,0.24535329,0.994821,1.0000
TG00009819,T00040,ELG,0.45360359,1.609274,1.0000
TG00009820,T00040,ELG,0.38246895,0.941019,1.0000
TG00009821,T00040,ELG,0.37941018,0.847729,1.0000
TG00009822,T00040,ELG,0.37011800,0.922668,1.0000
TG00009823,T00040,ELG,0.53546785,1.086226,1.0000
TG00009824,T00040,ELG,1.17762264,1.592991,1.0000
TG00009825,T00040,ELG,0.68074602,0.946761,1.0000
TG00009826,T00040,ELG,0.62654685,0.863869,1.0000
TG00009827,T00040,ELG,0.73780112,0.963885,1.0000
TG00009828,T00040,ELG,0.83390954,1.004898,1.0000
TG00009829,T00040,ELG,0.55829002,1.160016,1.0000
TG00009830,T00040,ELG,0.42854573,1.463092,1.0000
TG00009831,T00040,ELG,0.44012785,1.023068,1.0000
TG00009832,T00040,ELG,0.32568540,0.854295,1.0000
TG00009833,T00040,ELG,0.63064734,0.692529,1.0000
TG00009834,T00040,ELG,1.01419249,0.838518,1.0000
TG00009835,T00040,ELG,0.42135216,1.618182,1.0000
TG00009836,T00040,ELG,0.48772613,1.720147,1.0000
TG00009837,T00040,ELG,0.49026878,1.252158,1.0000
TG00009838,T00040,ELG,0.29818521,0.962869,1.0000
TG00009839,T00040,ELG,0.54980779,0.672949,1.0000
TG00009840,T00040,ELG,0.33090071,1.381639,1.0000
TG00009841,T00040,ELG,0.73439819,1.359514,1.0000
TG00009842,T00040,ELG,0.30965923,0.912193,1.0000
TG00009843,T00040,ELG,0.68530844,0.873986,1.0000
TG00009844,T00040,ELG,0.32656806,0.930546,1.0000
TG00009845,T00040,ELG,0.67244751,0.834552,1.0000
TG00009846,T00040,ELG,0.43809488,0.972241,1.0000
TG00009847,T00040,ELG,0.29331875,1.126984,1.0000
TG00009848,T00040,ELG,0.43829431,1.656789,1.0000
TG00009849,T00040,ELG,0.60748096,1.310635,1.0000
TG00009850,T00040,ELG,0.39954613,0.990658,1.0000
TG00009851,T00040,ELG,0.62959691,0.737187,1.0000
TG00009852,T00040,ELG,0.58967565,1.067965,1.0000
TG00009853,T00040,ELG,0.61437637,0.763100,1.0000
TG00009854,T00040,ELG,0.60888164,0.861771,1.0000
TG00009855,T00040,ELG,0.61548635,1.068130,1.0000
TG00009856,T00040,ELG,0.49678049,1.002625,1.0000
TG00009857,T00040,ELG,0.39176389,0.676859,1.0000
TG00009858,T00040,ELG,0.42143954,1.144427,1.0000
TG00009859,T00040,ELG,0.32642801,1.072258,1.0000
TG00009860,T00040,ELG,0.80905968,0.716328,1.0000
TG00009861,T00040,ELG,1.21202057,1.327764,1.0000
TG00009862,T00040,ELG,0.61802361,1.117134,1.0000
TG00009863,T00040,ELG,0.82142363,0.696214,1.0000
TG00009864,T00040,ELG,0.43061802,1.269872,1.0000
TG00009865,T00040,ELG,0.60008063,0.963630,1.0000
TG00009866,T00040,ELG,0.34603117,1.154946,1.0000
TG00009867,T00040,ELG,0.65184561,1.235429,1.0000
TG00009868,T00040,ELG,0.76276587,0.955200,1.0000
TG00009869,T00040,ELG,0.69951502,1.227677,1.0000
TG00009870,T00040,ELG,0.34084802,0.987838,1.0000
TG00009871,T00040,ELG,0.45672515,1.205726,1.0000
TG00009872,T00040,ELG,1.13061943,0.616600,1.0000
TG00009873,T00040,ELG,0.94164786,0.903231,1.0000
TG00009874,T00040,ELG,0.54004508,1.054191,1.0000
TG00009875,T00040,ELG,1.04085860,1.432945,1.0000
TG00009876,T00040,ELG,0.28963601,1.220558,1.0000
TG00009877,T00040,ELG,0.48601668,0.933855,1.0000
TG00009878,T00040,ELG,0.41427381,0.837765,1.0000
TG00009879,T00040,ELG,0.94847926,0.788988,1.0000
TG00009880,T00040,ELG,0.50209072,1.307651,1.0000
TG00009881,T00040,ELG,0.58632221,1.625151,1.0000
TG00009882,T00040,ELG,0.51420590,1.616286,1.0000
TG00009883,T00040,ELG,1.22677754,1.220284,1.0000
TG00009884,T00040,ELG,0.35760050,1.093176,1.0000
